Ciudad,# Centro,Centro,# Planta Mensual,# Bajas Mensual,% Rotación Mensual,Planta Promedio AM,# Bajas Anual Movil,Rotación AM
"TALA, JAL",117903,TALA 1179 CAJ PEDRO MORENO,5,0,0,5,0,0
"MONCLOVA, COAH.",151902,,2,0,0,2,0,0
MATAMOROS COAH,319801,,3,0,0,3,0,0
COMITAN D D CHI,300246,CMTN INVENTARIOS ZONA I,6,0,0,6,0,0
MATAMOROS COAH,770002,,6,0,0,8,0,0
COMITAN D D CHI,245322,CMTN PREVENCION,1,0,0,1,0,0
CULIACAN SIN.,231469,CLCN PUBLICIDAD COOPERATIVA 2,2,0,0,4,0,0
COMITAN D D CHI,32610,CMTN 326 GTE DOMINGUEZ,2,0,0,2,0,0
COMITAN D D CHI,162401,CMTN DISTRIBUCION,13,0,0,13,0,0
"XALISCO, NAY",356929,XLSC INVENTARIOS ZONA I,3,0,0,3,0,0
COMITAN D D CHI,245420,CMTN EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
COMITAN D D CHI,245910,CMTN MANTENIMIENTO REGIONAL,1,0,0,1,0,0
"XALISCO, NAY",87010,XLSC 870 GTE DEL SOL,0,0,0,1,0,0
"LERDO, DURANGO",44410,,1,0,0,2,0,0
COMITAN D D CHI,321501,CMTN ZONA,6,0,0,5,0,0
COMITAN D D CHI,512106,CMTN ZONA COBRANZA,1,0,0,1,0,0
CULIACAN SIN.,230615,CLCN COMUNICACION VISUAL TDAS,12,0,0,13,0,0
CULIACAN SIN.,230613,CLCN CREATIVIDAD Y CONTENIDOS,4,0,0,5,0,0
GUADALUPE VICTORIA,250145,,1,0,0,1,0,0
COMITAN D D CHI,780802,CMTN 7808 ROP PLAZA LAS FLORES,14,0,0,14,0,0
"TUXPAN, NAYARIT",356928,TXPY INVENTARIOS ZONA I,10,0,0,10,0,0
"GOMEZ PAL, DGO.",777303,,3,0,0,3,0,0
S CRISTOBAL CHI,161002,SNCC DISTRIBUCION FORANEO,2,0,0,2,0,0
"GOMEZ PAL, DGO.",240121,,1,0,0,1,0,0
S CRISTOBAL CHI,245424,SNCC EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
"TUXPAN, NAYARIT",333901,TXPY ZONA,1,0,0,1,0,0
CULIACAN SIN.,225277,#N/A,6,0,0,5,0,0
CULIACAN SIN.,225262,#N/A,6,0,0,6,0,0
"GOMEZ PAL, DGO.",245201,,18,0,0,18,0,0
S CRISTOBAL CHI,315501,SNCC ZONA,2,0,0,4,0,0
"GOMEZ PAL, DGO.",777310,,0,0,0,1,0,0
"GOMEZ PAL, DGO.",9610,,0,0,0,0,0,0
"GOMEZ PAL, DGO.",3310,,2,0,0,2,0,0
CULIACAN SIN.,225261,#N/A,3,0,0,3,0,0
"MACUSPANA,TABAS",300244,MCSP INVENTARIOS ZONA I,6,0,0,6,0,0
"GOMEZ PAL, DGO.",225109,,1,0,0,1,0,0
"MACUSPANA,TABAS",41810,MCSP 418 GTE REFORMA,2,0,0,2,0,0
"COCULA, JALISCO",71502,CCLA 715 OBREGON,6,0,0,7,0,0
CULIACAN SIN.,225258,#N/A,8,0,0,6,0,0
"MACUSPANA,TABAS",245906,MCSP MANTENIMIENTO REGIONAL,1,0,0,1,0,0
"MACUSPANA,TABAS",250191,MCSP RECURSOS HUMANOS,1,0,0,1,0,0
"MACUSPANA,TABAS",325601,MCSP ZONA,1,0,0,1,0,0
"COCULA, JALISCO",71503,CCLA 715 CAJ OBREGON,3,0,0,2,0,0
"TEQUILA, JALISCO",250130,TQLA RECURSOS HUMANOS,1,0,0,1,0,0
CULIACAN SIN.,225217,CLCN DISEÑO EDITORIAL,11,0,0,11,0,0
"ZITACUARO, MICH",47990,ZCTR 479 AFO REVOLUCION,2,0,0,2,0,0
"GOMEZ PAL, DGO.",240118,,3,0,0,2,0,0
TUXTLA GUTIERRE,300243,TXGT INVENTARIOS ZONA II,1,0,0,1,0,0
"TEQUILA, JALISCO",116010,TQLA 1160 GTE TEQUILA,1,0,0,1,0,0
TUXTLA GUTIERRE,303105,TXGT PREVENCION,2,0,0,2,0,0
FRANCISCO I MADERO,350401,,3,0,0,2,0,0
TUXTLA GUTIERRE,786010,TXGT 7860 GTE BELISARIO DOMING,1,0,0,2,0,0
TUXTLA GUTIERRE,766210,TXGT 7662 GTE PLAZA AMBAR TUXT,0,0,0,0,0,0
FRANCISCO I MADERO,128910,,0,0,0,0,1,0
TUXTLA GUTIERRE,41610,TXGT 416 GTE PLAZA DEL SOL,0,0,0,1,0,0
"TEQUILA, JALISCO",333001,TQLA ZONA,2,0,0,2,0,0
CULIACAN SIN.,225216,CLCN BRANDING,6,0,0,6,0,0
TUXTLA GUTIERRE,36210,TXGT 362 GTE NOVENA SUR ORIENT,3,0,0,2,0,0
TUXTLA GUTIERRE,33610,TXGT 336 GTE PRIMERA PONIENTE,1,0,0,1,0,0
"EL SALTO, DGO",776810,,1,0,0,1,0,0
"DURANGO, DGO.",308102,,1,0,0,2,0,0
TUXTLA GUTIERRE,33510,TXGT 335 GTE CENTRAL PONIENTE,1,0,0,1,0,0
TUXTLA GUTIERRE,162502,TXGT DISTRIBUCION RAC,1,0,0,1,0,0
"DURANGO, DGO.",308101,,5,0,0,2,0,0
TUXTLA GUTIERRE,245557,TXGT EXH TDAS REGIONAL II,3,0,0,2,0,0
TUXTLA GUTIERRE,245427,TXGT EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
"TEQUILA, JALISCO",68703,TQLA 687 CAJ SIXTO GORJON,3,0,0,2,0,0
CULIACAN SIN.,225215,CLCN CAMPAÑAS PUBLICITARIAS,4,0,0,4,0,0
"ZACAPU, MICHOAC",34090,ZCPU 340 AFO GARCIA,2,0,0,2,0,0
"GUASAVE, SIN.",84490,GSVE 844 AFO CONSTITUCION,1,0,0,1,0,0
CULIACAN SIN.,231582,CLCN FUNCION COPPEL SOLUCIONES,5,0,0,4,0,0
TUXTLA GUTIERRE,321701,TXGT ZONA,5,0,0,5,0,0
"DURANGO, DGO.",677303,,4,0,0,2,0,0
"COMPOSTELA, NAY",356926,CMPT INVENTARIOS ZONA I,3,0,0,3,0,0
"COMPOSTELA, NAY",30410,CMPT 304 GTE JUAREZ,1,0,0,2,0,0
CULIACAN SIN.,225237,CLCN ING CEDIS AUTOMATIZACION,4,0,0,5,0,0
"DURANGO, DGO.",250131,,3,0,0,3,0,0
"DURANGO, DGO.",245206,,3,0,0,3,0,0
TUXTLA GUTIERRE,58802,TXGT 588 -519 CANADA TXG,7,0,0,8,0,0
"DURANGO, DGO.",23510,,2,0,0,2,0,0
TUXTLA GUTIERRE,58803,TXGT 588 CAJ AVENIDA CENTRAL,3,0,0,4,0,0
"DURANGO, DGO.",12910,,1,0,0,1,0,0
"DURANGO, DGO.",6110,,1,0,0,2,0,0
"DURANGO, DGO.",2310,,1,0,0,1,0,0
"COMPOSTELA, NAY",654503,CMPT 6545 CAJ LAS VARAS,3,0,0,3,0,0
"COMPOSTELA, NAY",30403,CMPT 304 CAJ JUAREZ,3,0,0,3,0,0
CULIACAN SIN.,225136,CLCN CALIDAD OPERATIVA CDS,2,0,0,2,0,0
"DURANGO, DGO.",245150,,1,0,0,1,0,0
"DURANGO, DGO.",151002,,1,0,0,1,0,0
"DURANGO, DGO.",547603,,1,0,0,1,0,0
CIUDAD ACU#A CO,322801,,2,0,0,3,0,0
CIUDAD ACU#A CO,681802,,14,0,0,14,0,0
IXTLAN D RIO NA,250128,IXRI RECURSOS HUMANOS,1,0,0,1,0,0
CIUDAD ACU#A CO,681801,,12,0,0,12,0,0
CIUDAD ACU#A CO,681803,,2,0,0,2,0,0
IXTLAN D RIO NA,356925,IXRI INVENTARIOS ZONA I,6,0,0,6,0,0
CULIACAN SIN.,205126,CLCN POSTVENTA/CONVENCION GC,3,0,0,3,0,0
CIUDAD ACU#A CO,35003,,7,0,0,7,0,0
CIUDAD ACU#A CO,245225,,1,0,0,1,0,0
IXTLAN D RIO NA,33010,IXRI 330 GTE ALLENDE,2,0,0,2,0,0
CIUDAD ACU#A CO,35010,,2,0,0,2,0,0
"CASTAÑOS, COAH",773202,,6,0,0,6,0,0
IXTLAN D RIO NA,320901,IXRI ZONA,1,0,0,1,0,0
CULIACAN SIN.,205103,CLCN CALIDAD Y DES DE PROVEEDO,2,0,0,3,0,0
"CANATLAN, DURANGO",762802,,7,0,0,7,0,0
"ZITACUARO, MICH",331901,,2,0,0,2,0,0
TAPACHULA CHIAP,300241,TPCH INVENTARIOS ZONA II,1,0,0,1,0,0
CULIACAN SIN.,200125,CLCN COBROS MANO DE OBRA PROV,6,0,0,6,0,0
TENANGO DEL VALLE,45490,TVLL 454 AFO HIDALGO,3,0,0,3,0,0
"GUASAVE, SIN.",890,GSVE 8 AFO CARRASCO,3,0,0,3,0,0
TAPACHULA CHIAP,797610,TPCH 7976 GTE GRAN PATIO TAPAC,1,0,0,1,0,0
"ZITACUARO, MICH",245271,,1,0,0,1,0,0
TAPACHULA CHIAP,30910,TPCH 309 GTE CALLE 3,2,0,0,2,0,0
"ZITACUARO, MICH",300541,,7,0,0,7,0,0
"ZITACUARO, MICH",165501,,7,0,0,7,0,0
TAPACHULA CHIAP,26410,TPCH 264 GTE CRISTAL,2,0,0,2,0,0
TAPACHULA CHIAP,160705,TPCH DISTRIBUCION RAC,1,0,0,1,0,0
TAPACHULA CHIAP,245556,TPCH EXH TDAS REGIONAL II,2,0,0,2,0,0
ZINAPECUARO,300554,,2,0,0,2,0,0
ZINAPECUARO,247010,,1,0,0,1,0,0
TAPACHULA CHIAP,245426,TPCH EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
TAPACHULA CHIAP,245909,TPCH MANTENIMIENTO REGIONAL,1,0,0,1,0,0
TAPACHULA CHIAP,250189,TPCH RECURSOS HUMANOS,2,0,0,2,0,0
TAPACHULA CHIAP,314603,TPCH ZONA III,3,0,0,3,0,0
"ZINACANTEPEC,EDO MEX",300549,,8,0,0,8,0,0
"ZINACANTEPEC,EDO MEX",87310,,2,0,0,2,0,0
"AMECA, JALISCO",250127,AMCA RECURSOS HUMANOS,2,0,0,2,0,0
"ZACAPU, MICHOAC",245116,,1,0,0,1,0,0
"AMECA, JALISCO",245145,AMCA EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
CULIACAN SIN.,216320,#N/A,12,0,0,11,0,0
"ZACAPU, MICHOAC",34010,,1,0,0,2,0,0
TAPACHULA CHIAP,133003,TPCH 1330 CAJ CENTRAL ORIENTE,4,0,0,4,0,0
"AMECA, JALISCO",245607,AMCA MANTTO REGIONAL,2,0,0,2,0,0
"XONACATLAN, EDO DE M",790710,,1,0,0,1,0,0
"AMECA, JALISCO",309501,AMCA ZONA,3,0,0,3,0,0
TAPACHULA CHIAP,30903,TPCH 309 CAJ CALLE 3,8,0,0,7,0,0
VILLA VICTORIA,791110,,1,0,0,2,0,0
"AMECA, JALISCO",135302,AMCA 1353 ROP GUTIERREZ,6,0,0,6,0,0
CULIACAN SIN.,205124,CLCN CATEGORIA COMPUTO Y G,6,0,0,6,0,0
VILLA GUERRERO,107610,,1,0,0,1,0,0
"URUAPAN, MICH.",305101,,1,0,0,2,0,0
"COMALCALCO, TAB",32910,CMLC 329 GTE LOPEZ MATEOS,1,0,0,1,0,0
"COMALCALCO, TAB",15610,CMLC 156 GTE JUAREZ,1,0,0,1,0,0
CULIACAN SIN.,205118,CLCN CATEGORIAS MUEBLES ARGENT,2,0,0,2,0,0
IZTACALCO D.F,93380,IZTC 933 BAN SAN JUAN,8,0,0,8,0,0
"MORELIA, MICH.",317790,MORL COORDINACION AFORE,1,0,0,1,0,0
"LOS MOCHIS, SIN",300790,LMCH COORDINACION AFORE,2,0,0,2,0,0
"TONALA,JALISCO",109590,TNLA 1095 AFO SAN GASPAR,1,0,0,1,0,0
"URUAPAN, MICH.",250310,,1,0,0,1,0,0
"URUAPAN, MICH.",300530,,7,0,0,7,0,0
"COMALCALCO, TAB",245905,CMLC MANTENIMIENTO REGIONAL,1,0,0,1,0,0
"URUAPAN, MICH.",129510,,1,0,0,2,0,0
"URUAPAN, MICH.",789310,,1,0,0,2,0,0
"URUAPAN, MICH.",48710,,1,0,0,2,0,0
"COMALCALCO, TAB",250188,CMLC RECURSOS HUMANOS,2,0,0,2,0,0
"URUAPAN, MICH.",247003,,1,0,0,1,0,0
"URUAPAN, MICH.",547005,,1,0,0,1,0,0
"TOLUCA, EDO MEX",326903,,4,0,0,4,0,0
"TOLUCA, EDO MEX",317801,,3,0,0,2,0,0
"COMALCALCO, TAB",512103,CMLC ZONA COBRANZA,1,0,0,1,0,0
"COMALCALCO, TAB",32903,CMLC 329 CAJ LOPEZ MATEOS,4,0,0,5,0,0
"TOLUCA, EDO MEX",202130,,2,0,0,2,0,0
"TOLUCA, EDO MEX",217801,,5,0,0,5,0,0
"CARDENAS, TAB",300238,CRDS INVENTARIOS ZONA I,8,0,0,8,0,0
"CARDENAS, TAB",30810,CRDS 308 GTE BANDALA,1,0,0,1,0,0
"CARDENAS, TAB",27510,CRDS 275 GTE MOLINA,0,0,0,1,0,0
CULIACAN SIN.,205106,CLCN DIV I CATEGORIAS MUEBLES,7,0,0,7,0,0
CULIACAN SIN.,205101,CLCN CATEGORIAS MOTOS Y ACC,16,0,0,14,0,0
"CARDENAS, TAB",245422,CRDS EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
"ZAPOPAN, JAL.",133810,ZPPN 1338 GTE MESA COLORADA,0,0,0,1,0,0
"CARDENAS, TAB",245904,CRDS MANTENIMIENTO REGIONAL,1,0,0,1,0,0
"CARDENAS, TAB",250187,CRDS RECURSOS HUMANOS,2,0,0,2,0,0
"ZAPOPAN, JAL.",115010,ZPPN 1150 GTE SANTA ANA,1,0,0,1,0,0
"CARDENAS, TAB",314101,CRDS ZONA,3,0,0,4,0,0
"ZAPOPAN, JAL.",88810,ZPPN 888 GTE MERCADO DEL MAR,1,0,0,1,0,0
"TOLUCA, EDO MEX",87203,,6,0,0,6,0,0
"TOLUCA, EDO MEX",82403,,3,0,0,3,0,0
"ZAPOPAN, JAL.",39610,ZPPN 396 GTE AVIACION,1,0,0,1,0,0
CULIACAN SIN.,205148,#N/A,2,0,0,1,0,0
"ZAPOPAN, JAL.",20910,ZPPN 209 GTE EL BATAN,0,0,0,1,0,0
"ZAPOPAN, JAL.",13010,ZPPN 130 GTE ZAP COPERNICO,0,0,0,0,1,0
"TOLUCA, EDO MEX",304706,,1,0,0,1,0,0
"TOLUCA, EDO MEX",232116,,1,0,0,1,0,0
VILLAHERMOSA,200922,VLLH COORDINACION TRANSP,2,0,0,1,0,0
"ZAPOPAN, JAL.",8310,ZPPN 83 GTE BRISEÑO,1,0,0,1,0,0
"ZAPOPAN, JAL.",245528,ZPPN EXH TDAS REGIONAL II,1,0,0,1,0,0
CULIACAN SIN.,205116,CLCN SOPORTE CELULARES,4,0,0,4,0,0
"MORELIA, MICH.",98790,MORL 987 AFO ESTADIO,1,0,0,1,0,0
"TOLUCA, EDO MEX",300533,,4,0,0,4,0,0
"ZAPOPAN, JAL.",245149,ZPPN EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
"TOLUCA, EDO MEX",300531,,5,0,0,6,0,0
"ZAPOPAN, JAL.",309404,ZPPN ZONA III,3,0,0,3,0,0
"TOLUCA, EDO MEX",141010,,0,0,0,1,0,0
"TOLUCA, EDO MEX",82410,,1,0,0,1,0,0
VILLAHERMOSA,27710,VLLH 277 GTE TAMULTE,0,0,0,0,0,0
"TOLUCA, EDO MEX",45310,,1,0,0,2,0,0
"TOLUCA, EDO MEX",15910,,0,0,0,1,0,0
"TOLUCA, EDO MEX",6410,,2,0,0,2,0,0
VILLAHERMOSA,18610,VLLH 186 GTE SAN JOAQUIN,0,0,0,0,0,0
"ZAPOPAN, JAL.",547002,ZPPN ZONA COBRANZA,1,0,0,1,0,0
"TOLUCA, EDO MEX",518503,,1,0,0,1,0,0
"TOLUCA, EDO MEX",504003,,2,0,0,1,0,0
"TOLUCA, EDO MEX",202124,,3,0,0,3,0,0
CULIACAN SIN.,205108,CLCN CATEGORIAS CELULARES NAC,3,0,0,2,0,0
CULIACAN SIN.,205132,CLCN SERVICIOS TELEFONIA,0,0,0,1,0,0
CULIACAN SIN.,200246,#N/A,2,0,0,2,0,0
"TOLUCA, EDO MEX",242112,,3,0,0,2,0,0
VILLAHERMOSA,216204,VLLH ZONA BODEGA ROPA,4,0,0,4,0,0
"TIANGUISTENCO,EDOMEX",345301,,0,0,0,1,0,0
VILLAHERMOSA,216207,VLLH PICKING COLGADO,24,0,0,25,0,0
B. JUAREZ D.F.,498080,BJRZ ZONA BANCO,4,0,0,4,0,0
"TEPALCATEPEC, MICH",106702,,8,0,0,8,0,0
VILLAHERMOSA,200920,VLLH BODEGA MUEBLES,6,0,0,6,0,0
"ZAPOPAN, JAL.",115003,ZPPN 1150 CAJ SANTA ANA,3,0,0,3,0,0
TENANGO DEL VALLE,330402,,1,0,0,1,0,0
VILLAHERMOSA,245555,VLLH EXH TDAS REGIONAL II,1,0,0,1,0,0
TENANGO DEL VALLE,250315,,3,0,0,3,0,0
TENANGO DEL VALLE,247011,,1,0,0,1,0,0
VILLAHERMOSA,240810,VLLH SUSTENTABILIDAD,3,0,0,2,0,0
"ZAPOPAN, JAL.",106003,ZPPN 1060 CAJ ACUEDUCTO,4,0,0,4,0,0
CULIACAN SIN.,303609,CLCN SISTEMAS E-COMMERCE,1,0,0,0,0,0
B. JUAREZ D.F.,485280,BJRZ ZSF CUAHUTEMOC,3,0,0,3,0,0
"MORELIA, MICH.",65390,MORL 653 AFO PLAZA MORELI,1,0,0,1,0,0
"TONALA,JALISCO",17690,TNLA 176 AFO LOMA DORADA,2,0,0,2,0,0
TENANCINGO EDM,33710,,2,0,0,2,0,0
VILLAHERMOSA,303104,VLLH ZONA EDIFICIOS,2,0,0,2,0,0
VILLAHERMOSA,240811,VLLH EDUCACION EMOCIONAL,1,0,0,1,0,0
VILLAHERMOSA,240802,VLLH RECURSOS HUMANOS,13,0,0,13,0,0
TEJUPILCO EDO MEX,250321,,2,0,0,2,0,0
VILLAHERMOSA,232511,VLLH FUNCION PREVENCION,1,0,0,1,0,0
VILLAHERMOSA,305603,VLLH ZONA II,4,0,0,3,0,0
TEJUPILCO EDO MEX,48910,,1,0,0,1,0,0
"TARIMBARO, MICH",127510,,1,0,0,2,0,0
"TACAMBARO, MICH",344601,,1,0,0,1,0,0
"TACAMBARO, MICH",300553,,5,0,0,5,0,0
"TACAMBARO, MICH",48110,,1,0,0,1,0,0
CULIACAN SIN.,250595,CLCN CENTRAL APP,1,0,0,1,0,0
SN FELIPE D PROGRESO,674310,,1,0,0,1,0,0
VILLAHERMOSA,512102,VLLH ZONA COBRANZA,0,0,0,1,0,0
"S MATEO ATENCO,MEX",763510,,1,0,0,2,0,0
VILLAHERMOSA,507704,VLLH REGIONAL COBRANZA,4,0,0,3,0,0
"QUIROGA, MICH",97602,,7,0,0,7,0,0
"QUIROGA, MICH",97603,,4,0,0,3,0,0
"PURUANDIRO, MICH",121803,,4,0,0,4,0,0
"PURUANDIRO, MICH",121810,,1,0,0,1,0,0
"PURUANDIRO, MICH",543801,,8,0,0,8,0,0
VILLAHERMOSA,507703,VLLH CENTRO DE IMPRESION,13,0,0,14,0,0
"PUREPERO, MICH",782703,,3,0,0,3,0,0
"PUREPERO, MICH",782710,,1,0,0,1,0,0
"PATZCUARO, MICH",336601,,2,0,0,2,0,0
"PATZCUARO, MICH",250430,,1,0,0,1,0,0
"PATZCUARO, MICH",169201,,14,0,0,13,0,0
VILLAHERMOSA,67602,VLLH 676 -6 CANADA VIH,7,0,0,7,0,0
CULIACAN SIN.,231857,CLCN ARQ Y PERFORMANCE,1,0,0,1,0,0
MUGICA MICH,127303,,4,0,0,4,0,0
MUGICA MICH,127310,,1,0,0,1,0,0
"MORELIA, MICH.",326803,,1,0,0,1,0,0
"MORELIA, MICH.",326802,,2,0,0,2,0,0
"MORELIA, MICH.",301501,,2,0,0,2,0,0
"MORELIA, MICH.",103303,,3,0,0,2,0,0
"MORELIA, MICH.",65303,,3,0,0,3,0,0
GUADALAJARA JAL,302011,GDLJ FUNCIONAL PROGC,1,0,0,1,0,0
CULIACAN SIN.,231854,CLCN RETAIL POSTVENTA III,1,0,0,1,0,0
"PUENTE DE IXTLA, MOR",110103,JJTL 1101 CAJ FIGUEROA,5,0,0,5,0,0
"MORELIA, MICH.",300923,,3,0,0,2,0,0
"MORELIA, MICH.",300537,,2,0,0,2,0,0
"MORELIA, MICH.",300535,,8,0,0,8,0,0
"MORELIA, MICH.",242114,,1,0,0,1,0,0
"MORELIA, MICH.",112810,,1,0,0,1,0,0
GUADALAJARA JAL,231607,GDLJ COORD FUERZA DE VENTA,5,0,0,5,0,0
"MORELIA, MICH.",65310,,1,0,0,1,0,0
"MORELIA, MICH.",21610,,2,0,0,2,0,0
"ZONGOLICA, VER",769203,ZGCA 7692 CAJ ALDAMA,3,0,0,3,0,0
"MORELIA, MICH.",247004,,4,0,0,4,0,0
"MORELIA, MICH.",152103,,5,0,0,5,0,0
"OMEALCA, VER",760503,OMCA 7605 CAJ LIBERTAD,2,0,0,2,0,0
GUADALAJARA JAL,232117,GDLJ CORD OPERACION MOTOS,1,0,0,1,0,0
"MORELIA, MICH.",518506,,2,0,0,2,0,0
"METEPEC,EDO D M",327302,,1,0,0,1,0,0
"METEPEC,EDO D M",327301,,3,0,0,3,0,0
"METEPEC,EDO D M",300542,,6,0,0,6,0,0
"METEPEC,EDO D M",20810,,1,0,0,1,0,0
"METEPEC,EDO D M",247008,,2,0,0,2,0,0
"RINCONADA, VER",656903,RIDA 6569 CAJ INDEPENDENCIA,4,0,0,4,0,0
CULIACAN SIN.,231849,CLCN RETAIL VENTA I,1,0,0,0,0,0
"TOLUCA, EDO MEX",320790,TOLC COORDINACION AFORE,2,0,0,2,0,0
"LOS MOCHIS, SIN",23790,LMCH 237 AFO ARBOLEDAS,1,0,0,1,0,0
"COLIMA, COL.",783590,CLMA 7835 AFO SAN FERNANDO CON,0,0,0,0,2,0
"TULTITLAN,EDO M",35190,TTLN 351 AFO PLAZA TULTITLAN,0,0,0,0,1,0
"METEPEC,EDO D M",544605,,1,0,0,1,0,0
"MARAVATIO, MICH",344001,,1,0,0,1,0,0
ZEMPOALA,119303,ZMPO 1193 CAJ ORIENTE,4,0,0,4,0,0
"MARAVATIO, MICH",245272,,1,0,0,1,0,0
FORTIN,118702,FRTN 1187 ROP AVENIDA I,9,0,0,9,0,0
CULIACAN SIN.,231489,CLCN PROD DIG COPPELCOM,2,0,0,0,0,0
GUADALAJARA JAL,356922,GDLJ INVENTAROS ZONA VII,3,0,0,3,0,0
GUADALAJARA JAL,356921,GDLJ INVENTAROS ZONA VI,5,0,0,5,0,0
CULIACAN SIN.,231488,CLCN SERVICIOS BACKEND,1,0,0,1,0,0
IGNACIO DE LA LLAVE,111203,IGDL 1112 CAJ MIGUEL ALEMAN,4,0,0,4,0,0
LERMA DE VILLADA EDM,79503,,3,0,0,3,0,0
LERMA DE VILLADA EDM,33910,,1,0,0,2,0,0
LERMA DE VILLADA EDM,247006,,1,0,0,1,0,0
"RIO BLANCO, VER",74710,RBCO 747 GTE LOS PINOS,1,0,0,1,0,0
"IXTLAHUACA, EDO MEX",328101,,1,0,0,2,0,0
"IXTLAHUACA, EDO MEX",38810,,2,0,0,2,0,0
GUADALAJARA JAL,356918,GDLJ INVENTAROS ZONA III,4,0,0,5,0,0
CULIACAN SIN.,231062,#N/A,1,0,0,0,0,0
"COSCOMATEPEC, VER",108410,CSCM 1084 GTE NICOLAS BRAVO,2,0,0,2,0,0
"COSCOMATEPEC, VER",245629,CSC EXHIBICION TDAS REGIONAL,1,0,0,1,0,0
"COSCOMATEPEC, VER",247113,CSCM MANTENIMIENTO REGIONAL,1,0,0,1,0,0
"COSCOMATEPEC, VER",250339,CSCM RECURSOS HUMANOS,1,0,0,1,0,0
GUADALAJARA JAL,302004,GDLJ PREVENCION,6,0,0,6,0,0
"COSCOMATEPEC, VER",342301,CSCM ZONA,1,0,0,1,0,0
GUADALAJARA JAL,225169,#N/A,1,0,0,0,0,0
CIUDAD DE HIDALGO,300550,,3,0,0,3,0,0
GUADALAJARA JAL,225168,#N/A,0,0,0,0,0,0
CULIACAN SIN.,230591,CLCN INTELIGENCIA ARTIFICIAL,1,0,0,0,0,0
GUADALAJARA JAL,225164,#N/A,1,0,0,0,0,0
BUENAVISTA TOMATLAN,779610,,0,0,0,1,0,0
ATLACOMULCO,331001,,1,0,0,1,0,0
GUADALAJARA JAL,225144,GDLJ OPT PISO VTA E INVENTARIO,1,0,0,1,0,0
ATLACOMULCO,47803,,9,0,0,9,0,0
"PASO DEL MACHO, VER",300582,PADM INVENTARIOS ZONA I,2,0,0,2,0,0
GUADALAJARA JAL,225113,GDLJ CELULA TRANSPORTE I,2,0,0,2,0,0
GUADALAJARA JAL,205143,#N/A,1,0,0,1,0,0
CULIACAN SIN.,230173,CLCN STAFF TRANSF Y PLATAF DIG,3,0,0,3,0,0
CULIACAN SIN.,303992,#N/A,1,0,0,0,0,0
"PASO DEL MACHO, VER",247112,PADM MANTENIMIENTO REGIONAL,1,0,0,1,0,0
ARIO DE ROSALES,117103,,3,0,0,3,0,0
"PASO DEL MACHO, VER",350801,PADM ZONA,1,0,0,1,0,0
"APATZINGAN,MICH",308901,,5,0,0,5,0,0
CULIACAN SIN.,303942,CLCN MP INCUBACION,6,0,0,5,0,0
"TEZONAPA, VER",300581,TZNP INVENTARIOS ZONA I,4,0,0,4,0,0
GUADALAJARA JAL,665610,GDLJ 6656 GTE PLAZA ATEMAJAC,0,0,0,0,0,0
"TEZONAPA, VER",100410,TZNP 1004 GTE HIDALGO,2,0,0,2,0,0
"TEZONAPA, VER",250378,TZNP RECURSOS HUMANOS,1,0,0,1,0,0
GUADALAJARA JAL,138910,GDLJ 1389 GTE JUAN PABLO II,1,0,0,0,0,0
CULIACAN SIN.,303932,#N/A,3,0,0,3,0,0
"TEZONAPA, VER",337601,TZNP ZONA,0,0,0,1,0,0
"APATZINGAN,MICH",245270,,2,0,0,2,0,0
GUADALAJARA JAL,115910,GDLJ 1159 GTE TETLAN,1,0,0,1,0,0
"APATZINGAN,MICH",796610,,1,0,0,2,0,0
"APATZINGAN,MICH",796410,,1,0,0,2,0,0
GUADALAJARA JAL,105010,GDLJ 1050 GTE R MICHEL,1,0,0,1,0,0
"APATZINGAN,MICH",156502,,12,0,0,12,0,0
"APATZINGAN,MICH",156501,,5,0,0,5,0,0
"ALTAMIRANO, GUERRERO",338001,,3,0,0,3,0,0
"SOLEDAD DE DOBLADO,",798903,SDBL 7989 CAJ SOLEDAD DE DOBLA,4,0,0,4,0,0
GUADALAJARA JAL,97910,GDLJ 979 GTE PLAZA FORUM,0,0,0,1,0,0
CULIACAN SIN.,303921,CLCN FUNCION OMNICANAL,0,0,0,6,0,0
CULIACAN SIN.,303920,CLCN ADMON STAFF OMNICANAL,0,0,0,1,0,0
"ALTAMIRANO, GUERRERO",300552,,6,0,0,7,0,0
"ALTAMIRANO, GUERRERO",105310,,1,0,0,1,0,0
"ALTAMIRANO, GUERRERO",247012,,1,0,0,1,0,0
GUADALAJARA JAL,46210,GDLJ 462 GTE EL FRESNO,1,0,0,1,0,0
NANCHITAL DE LAZARO,132310,NCHT 1323 GTE LAZARO C NANCHIT,0,0,0,0,0,0
GUADALAJARA JAL,41910,GDLJ 419 GTE EL TINTERO,1,0,0,1,0,0
ZACATLAN D L MA,326301,,2,0,0,2,0,0
NANCHITAL DE LAZARO,348501,NCHT ZONA,1,0,0,1,0,0
